DateTimeOccurred,Status,DateTimeReported,Code,Location,Comments,Filename
2020-02-25 12:39:00,ARREST,2020-02-25 12:39:04,TRESPASS,M13 / 105 REAR MASSACHUSETTS AVE FL 5,"Edward Kudlack, Age 36, 112 Southampton St., Boston is arrested for Trespassing after notice. ",
2020-02-25 13:00:00,OPEN,2020-02-25 15:06:33,LARCENY,W89 / 301 VASSAR ST,Report filed regarding a stolen wallet containing currency and credit cards. ,
2020-02-24 13:00:00,OPEN,2020-02-25 15:07:29,MALICIOUS DESTRUCTION OF PROPERTY,W89 / 301 VASSAR ST,Report filed regarding damage to a vehicle ,
2020-02-25 16:29:00,OPEN,2020-02-25 16:29:25,ASSIST TO PD,95 WAVERLY ST,Report filed regarding the MIT Police assisting the Cambridge Police at the scene of an assault on Albany street. ,
2020-02-26 00:22:00,OPEN,2020-02-26 00:22:09,HOMELESS,NW35 / 235 ALBANY ST,Report filed regarding an individual who attempted to enter a residence hall. Individual identified and escorted off of the property. Trespass warning issued. ,
2020-02-26 11:47:00,OPEN,2020-02-26 11:47:21,TRESPASS,M76 / 500 MAIN ST,Report filed on an individual who was identified and removed from the area. ,
2020-02-26 12:30:00,OPEN,2020-02-26 12:46:48,HARASS,M68 / 31 AMES ST ,Report filed regarding harassing phone calls. ,
2020-02-26 16:30:00,OPEN,2020-02-26 22:28:29,LARCENY,M4 / 182 MEMORIAL DR,Report filed regarding a larceny of headphones. ,
2020-02-27 05:24:00,OPEN,2020-02-27 05:24:04,PROP DAMAGE,FORD LOT / 370 MAIN ST,Report filed regarding a delivery vehicle that struck   a parking bollard. ,
2020-02-23 21:00:00,OPEN,2020-02-27 07:38:24,LARCENY,W70 / 471 MEMORIAL DR,Report filed regarding a larceny. ,
2020-02-23 21:00:00,OPEN,2020-02-27 07:38:24,LARCENY,W70 / 471 MEMORIAL ,Report filed regarding the larceny of a bicycle. ,
2020-02-22 10:08:00,OPEN,2020-02-27 10:08:03,STUDENT PROBLEM,W89 / 301 VASSAR ST,Report filed regarding a student problem. ,
2020-02-22 10:08:00,OPEN,2020-02-27 10:08:03,STUDENT PROBLEM,W89 / 301 VASSAR ST,Confidential sexual assault report filed. ,
2020-02-27 11:15:00,OPEN,2020-02-27 13:17:45,SAFETHAZ,M31 / 70 REAR VASSAR ST,Report filed regarding an odor of gas. Eversource and MIT EHS on scene. ,
2020-02-28 07:00:00,OPEN,2020-02-28 07:19:21,MISSING PERSON,M26 / 60 VASSAR ST,Report filed regarding a missing person. ,
2020-08-28 10:00:00,OPEN,2020-02-28 10:25:55,STUDENT PROBLEM,M16 / 21 AMES ST ,Report filed regarding a student problem. ,
2020-02-28 10:50:00,OPEN,2020-02-28 11:36:12,SUSPICIOUS,M8 / 21 AMES ST ,Report filed regarding ongoing suspicious activity. ,
2020-02-28 12:14:00,OPEN,2020-02-28 12:14:33,ASSIST TO PD,310 MASSACHUSETTS AVE,The MIT Police assists the Cambridge Police and Fire department at the scene of an injured party. ,
2020-02-28 12:56:00,OPEN,2020-02-28 12:56:32,STUDENT PROBLEM,W84 / 550 MEMORIAL DR,Report filed regarding a student problem. ,
2020-02-27 15:00:00,OPEN,2020-02-28 13:55:37,SUSPICIOUS,M32 / 32 VASSAR ST,Report filed regarding suspicious activity. ,
2020-02-29 00:21:00,OPEN,2020-02-29 00:21:40,FSILG   PROBLEM,PDT / 97 BAY STATE RD,Report filed regarding a party that was shut down. ,
2020-02-29 11:21:00,OPEN,2020-02-29 11:21:12,PROP DAMAGE,NORTH COURT / AMES ST,Report filed regarding a M/V that struck light pole. ,
2020-02-29 23:56:00,OPEN,2020-02-29 23:56:59,SUSPICIOUS,NW61 / 282 MASSACHUSETTS AVE,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued. ,
2020-03-01 00:06:00,OPEN,2020-03-01 00:06:53,SUSPICIOUS,M12 / 60 REAR VASSAR ST,Report filed regarding and individual who was identified and escorted from the property. Trespass warning issued. ,
2020-03-01 08:12:00,OPEN,2020-03-01 08:55:56,ASSIST TO PD,M50 / 142 MEMORIAL DR,The MIT Police assists the Mass. State Police at the scene of a MV accident. ,
2020-03-01 17:19:00,OPEN,2020-03-01 17:19:39,NOTIFICA,NW35 / 235 ALBANY ST,Report filed regarding two suspicious persons. Parties are removed from the area. ,
2020-03-01 22:00:00,OPEN,2020-03-01 22:22:25,SUSPICIOUS,M62 / 3 AMES ST (REAR),Report filed regarding a suspicious person. ,
2020-02-27 22:00:00,OPEN,2020-03-02 09:09:07,LARCENY,NW35 / 235 ALBANY ST,Report filed regarding the larceny of a bicycle. ,
2020-03-02 01:00:00,OPEN,2020-03-02 13:33:18,LARCENY,M62 / 3 AMES ST,Report filed regarding a burglary. ,
2020-02-29 15:51:00,OPEN,2020-03-02 15:47:33,LARCENY,E17 / 40 AMES ST ,Report filed regarding the larceny of a bicycle. ,
2020-03-01 18:30:00,OPEN,2020-03-02 17:40:44,LARCENY,W51 / 410 MEMORIAL DR,Report filed regarding the larceny of a bicycle. ,
2020-03-02 08:20:00,OPEN,2020-03-02 17:48:18,LARCENY,N57 / 864 MAIN ST,Report filed regarding the larceny of a bicycle. ,
2020-02-29 20:00:00,OPEN,2020-03-02 17:51:24,LARCENY,W51 / 410 MEMORIAL DR,Report filed regarding the larceny of a bicycle tire. ,
2020-03-02 09:00:00,OPEN,2020-03-02 19:06:44,LARCENY,M34 / 50 VASSAR ST & BIKE RACKS,Report filed regarding the larceny of a bicycle. ,
2020-03-03 00:23:00,ARREST,2020-03-03 00:23:33,SUSPICIOUS,W79 / 229 VASSAR ST,"JOSE L. ROMERO, Age 53, Roxbury, Ma., is taken into custody on active warrants for his arrest. ",
2020-03-03 13:16:00,OPEN,2020-03-03 13:26:03,HOMELESS,W64 / 219 VASSAR ST,Report filed regarding a homeless party who was transported to CCH for alcohol intoxication. ,
2020-03-03 13:36:00,OPEN,2020-03-03 13:36:55,SUSPICIOUS,M68 / 31 AMES ST ,Report filed regarding suspicious activity. ,
2020-02-28 19:00:00,OPEN,2020-03-03 17:26:48,LARCENY,W85 / 540 MEMORIAL DR,Report filed regarding a stolen bicycle. ,
2020-03-03 17:15:00,OPEN,2020-03-03 19:36:22,LARCENY,M9 / 105 MASSACHUSETTS AVE,Report filed regarding a stolen bicycle. ,
2020-02-27 22:30:00,OPEN,2020-03-04 21:15:29,LARCENY,E55 / 60 WADSWORTH ST,Report filed regarding a stolen bicycle. ,
2020-03-05 08:02:00,OPEN,2020-03-05 08:02:50,STUDENT PROBLEM,E55 / 60 WADSWORTH ST,Report filed regarding a student problem. ,
2020-03-05 20:56:00,ARREST,2020-03-05 20:56:26,HOMELESS,W11 / 40 MASSACHUSETTS AVE,"Richard Payne, Age 44, Homeless, is taken into custody for Trespassing after notice, Assault and Battery on a Police Officer and Resisting Arrest. ",
2020-03-06 08:17:00,OPEN,2020-03-06 08:17:48,SUSPICIOUS,E51 / 70 MEMORIAL DR,Report filed regarding a suspicious person. Individual identified   and escorted from the property. ,
2020-03-06 17:59:00,OPEN,2020-03-06 17:59:32,STUDENT PROBLEM,M32 / 32 VASSAR ST,Report filed regarding a student problem. ,
2020-03-08 01:00:00,OPEN,2020-03-08 01:00:43,FSILG   PROBLEM,DP / 428 MEMORIAL DR,Report filed regarding an incident during a registered fraternity event. ,
2020-03-08 03:39:00,OPEN,2020-03-08 03:39:35,SUSPICIOUS,ZP / 233 MASSACHUSETTS AVE,Individual identified and escorted from the property. Trespass warning issued. ,
2020-03-05 18:00:00,OPEN,2020-03-08 15:44:39,BURGLARY,ET / 259 ST PAUL ST,Report filed regarding a burglary. Timely Warning issued. ,
2020-03-09 07:53:00,OPEN,2020-03-09 07:53:16,SUSPICIOUS,29 CHANNING STREET,Report filed regarding a suspicious circumstance involving threats. ,
2020-03-09 09:55:00,OPEN,2020-03-09 10:05:26,ACCIDENT,M76 / 500 MAIN ST,Report filed regarding a motor vehicle accident. ,
2020-03-09 10:24:00,OPEN,2020-03-09 10:24:47,SAFETHAZ,W70 / 471 MEMORIAL DR,Report filed on a tree trimming safety hazard on Amherst Alley. ,
2020-03-09 12:37:00,OPEN,2020-03-09 12:58:01,HARASS,M5 / 55 MASSACHUSETTS AVE,Report filed on harassing phone calls. ,
2020-03-10 11:29:00,OPEN,2020-03-10 11:29:36,HOMELESS,M4 / 182 MEMORIAL DR,Report filed regarding an individual who was sleeping in the building. Individual identified and removed from the property. Trespass warning issued. ,
2020-03-10 15:41:00,OPEN,2020-03-10 15:41:26,STUDENT PROBLEM,KILLIAN COURT / 222 MEMORIAL DR,Large group of students congregating on Killian Court. Crowd leaves the area without incident. ,
2020-03-10 23:51:00,OPEN,2020-03-10 23:51:49,SUSPICIOUS,M4 / 182 MEMORIAL DR,"Report filed regarding multiple students on the rooftops of building 4, 2, and 6. Students identified and removed. ",
2020-03-11 00:46:00,OPEN,2020-03-11 00:46:13,MALICIOUS DESTRUCTION OF PROPERTY,W51 / 410 MEMORIAL DR,Report filed regarding malicious destruction of property. ,
2020-03-11 07:42:00,ARREST,2020-03-11 07:42:17,TRESPASS,M7 / 77 MASSACHUSETTS AVE,"Darik Brunelle, Age 40, Homeless, is placed under arrest for trespassing after notice. ",
2020-03-10 09:00:00,OPEN,2020-03-11 14:27:42,LARCENY,M7 / 77 MASSACHUSETTS AVE,Walk in report filed regarding the larceny of a bicycle. ,
2020-03-11 16:03:00,OPEN,2020-03-11 16:03:10,SUSPICIOUS,W4 / 320 MEMORIAL DR,Report filed regarding a suspicious package. ,
2019-12-15 12:00:00,OPEN,2020-03-11 16:55:31,STUDENT PROBLEM,M76 / 500 MAIN ST,Report filed regarding a student problem. ,
2020-03-10 23:58:00,OPEN,2020-03-11 17:16:22,BURGLARY,ET / 259 ST PAUL ST,Report filed regarding a burglary. ,
2020-03-12 00:44:00,OPEN,2020-03-12 00:44:27,SUSPICIOUS,M26 / 60 VASSAR ST,Report filed regarding a large crowd that was removed from the area. ,
2020-03-12 10:56:00,OPEN,2020-03-12 10:56:04,FIRE ALARM,M4 / 182 MEMORIAL DR FL,4 Report filed regarding a water flow alarm. ,
2020-02-23 12:39:00,OPEN,2020-03-12 12:39:46,STUDENT PROBLEM,W89 / 301 VASSAR ST,Report filed regarding a Confidential Stalking report. ,
2020-03-12 15:00:00,ARREST,2020-03-12 15:00:30,WARRANT ARREST,M13 / 105 REAR MASSACHUSETTS AVE,"JAMES BEAN, Age 34, 9 WRIGHT STREET, WOBURN, MA.,is arrested on outstanding warrants. ",
2020-03-11 14:05:00,OPEN,2020-03-12 18:42:56,PROP DAMAGE,W79 / 229 VASSAR ST,Report filed regarding a past M/V hit and run with property damage. ,
2020-03-13 09:07:00,OPEN,2020-03-13 09:07:49,TRESPASS,M4 / 182 MEMORIAL DR,Report filed regarding an individual who was identified and escorted from the property. ,
2020-03-13 10:52:00,OPEN,2020-03-13 10:52:30,LARCENY,M7 / 77 MASSACHUSETTS AVE,Report filed regarding a larceny of property. ,
2020-03-14 10:58:00,OPEN,2020-03-14 11:08:23,SUSPICIOUS,PKS / 530 BEACON STREET,Report filed regarding suspicious activity. ,
2020-03-14 21:42:00,OPEN,2020-03-14 21:42:07,SUSPICIOUS,W89 / 301 VASSAR ST,Report filed regarding suspicious fraudulent activity. ,
2020-03-15 00:57:00,OPEN,2020-03-15 00:57:53,SUSPICIOUS,M3 / 33 MASSACHUSETTS AVE,Report filed regarding several students who were on the rooftop of building #3. ,
2020-03-15 10:31:00,OPEN,2020-03-15 10:31:27,TRESPASS,W51 / 410 MEMORIAL DR,Report filed regarding and individual who was identified and escorted from the property. Trespass warning issued. ,
2020-03-14 15:00:00,OPEN,2020-03-15 21:17:37,LARCENY,N52 / 265 MASSACHUSETTS AVE,Report filed regarding the larceny of a dirt bike. ,
2020-03-16 16:30:00,OPEN,2020-03-16 18:31:48,SUSPICIOUS,NW12 / 138 ALBANY ST,Report filed regarding suspicious activity. ,
2020-03-16 20:56:00,OPEN,2020-03-16 21:06:23,TRESPASS,M35 / 127 MASSACHUSETTS AVE,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued. ,
2020-03-17 07:59:00,OPEN,2020-03-17 07:59:26,STUDENT PROBLEM,E2 / 70 AMHERST ST,Report filed regarding a student problem. ,
2020-03-17 17:32:00,OPEN,2020-03-17 19:44:12,FRAUD,W70 / 471 MEMORIAL DR,Report filed of a fraudulent telephone scam. ,
2020-03-17 22:30:00,OPEN,2020-03-17 20:47:18,SUSPICIOUS,ND / 460 BEACON STREET,Report filed regarding a suspicious person. ,
2020-03-18 02:03:00,OPEN,2020-03-18 02:03:42,TRESPASS,M2 / 182 MEMORIAL DR,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued. ,
2020-03-18 06:30:00,OPEN,2020-03-18 12:11:59,SUSPICIOUS,PDT / 97 BAY STATE RD,Report filed regarding suspicious person(s) on the fire escape. Parties were gone on arrival of MIT Police. ,
2020-03-18 09:00:00,OPEN,2020-03-18 12:53:22,HIT & RUN,M42 / 59 VASSAR ST,Report filed regarding an MIT Facilities vehicle that was struck on the front end by another vehicle while it was parked and unoccupied. ,
2020-03-18 16:30:00,OPEN,2020-03-18 16:30:09,WELL BEING CK,E2 / 70 AMHERST ST,Report filed regarding a well-being check. ,
2020-03-19 11:49:00,OPEN,2020-03-19 11:49:32,LARCENY,M3 / 33 MASSACHUSETTS AVE,Report filed regarding a larceny. ,
2020-03-20 11:40:00,OPEN,2020-03-20 11:50:55,HOMELESS,M24 / 60 VASSAR ST,Report filed regarding an individual who was identified and escorted from the property. Trespass Warning issued. ,
2020-03-20 16:40:00,OPEN,2020-03-20 17:34:26,ACCIDENT,W89 / 301 VASSAR ST,Report filed regarding a motor vehicle accident. ,
2020-03-20 19:16:00,OPEN,2020-03-20 19:16:52,TRESPASS,M64 / 3 AMES ST,Report filed regarding an individual who was identified and escorted from the property. ,
2020-03-20 20:47:00,OPEN,2020-03-20 20:57:48,TRESPASS,M1 / 33 MASSACHUSETTS AVE,Report filed on an individual who was identified and escorted from the property Trespass warning issued. ,
2020-03-21 13:26:00,OPEN,2020-03-21 13:26:31,PROP DAMAGE,E55 / 60 WADSWORTH ST,Report filed regarding a single vehicle motor vehicle accident resulting in damage to MIT property ,
2020-03-23 11:06:00,OPEN,2020-03-23 01:03:45,STUDENT PROBLEM,W89 / 301 VASSAR ST,Report filed regarding a student problem. ,
2020-03-23 23:54:00,OPEN,2020-03-23 23:54:51,WELL BEING CK,E2 / 70 AMHERST ST,Report filed regarding a well-being check. ,
2020-03-25 22:22:00,REPORT NEEDED,2020-03-25 22:32:03,TRESPASS,E62 / 100 MAIN ST,"Report filed regarding 2 individuals who were in an unauthorized area. Both individuals identified, escorted from the area and will be summonsed into court on a future date for Trespassing and B&E building night time. Trespass warnings issued. ",
2020-03-26 16:08:00,OPEN,2020-03-26 16:08:35,RC&I,N52 / 265 MASSACHUSETTS AVE,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued. ,
2020-03-30 10:30:00,OPEN,2020-03-30 10:40:17,TRESPASS,M7 / 77 MASSACHUSETTS AVE,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued. ,
2020-01-01 09:00:00,OPEN,2020-03-30 12:33:36,STUDENT PROBLEM,NW86 / 70 PACIFIC ST,Report filed regarding a student problem. ,
2020-03-31 10:45:00,OPEN,2020-03-31 10:45:44,SUSPICIOUS,PDT / 97 BAY STATE RD,Report filed regarding a suspicious vehicle in the area. ,
2020-04-02 13:37:00,OPEN,2020-04-02 13:37:56,SUSPICIOUS,DKE / 403 MEMORIAL DR,Report filed regarding an individual who was going through the trash bins at this location. Party is escorted from the area. Trespass warning issued. ,
2020-04-04 16:22:00,OPEN,2020-04-04 16:22:50,SEC PROB,M16 / 21 AMES ST ,Report filed regarding an exterior door proximity reader that had been tampered with. ,
2020-04-07 17:32:00,OPEN,2020-04-07 17:05:18,SUSPICIOUS,M46 / 43 VASSAR ST,Report filed regarding fraudulent activity. ,
2020-04-07 18:45:00,OPEN,2020-04-07 18:45:42,NOISE COMPLAINT,PKT / 229 COMMONWEALTH AVE,Report filed regarding a noise complaint. ,
2020-04-08 10:42:00,OPEN,2020-04-08 10:42:55,SUSPICIOUS PERSON,M7 / 77 MASSACHUSETTS AVE,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued. ,
2020-04-08 16:32:00,OPEN,2020-04-08 16:32:34,SUSPICIOUS,PKS / 530 BEACON STREET,Report filed regarding suspicious activity. ,
2020-04-09 10:33:00,OPEN,2020-04-09 10:33:35,TRESPASS,M34 / 50 VASSAR ST,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued. Court summons pending. ,
2020-04-10 08:16:00,OPEN,2020-04-10 08:16:49,SUSPICIOUS,M56 / 21 AMES ST ,Report filed on suspicious activity. ,
2020-04-10 12:47:00,ARREST,2020-04-10 12:47:52,DOM DIST,E55 / 60 WADSWORTH ST,Two individuals arrested for assault and battery on a family/household member. ,
2020-04-10 15:53:00,OPEN,2020-04-10 15:53:04,ASSIST TO PD,W89 / 301 VASSAR ST,Report filed regarding the MIT Police assisting the Illinois State Police with a request for a well-being check. ,
2020-04-12 10:48:00,OPEN,2020-04-12 11:28:27,SUSPICIOUS,M10 / 122 MEMORIAL DR,Report filed regarding suspicious activity. ,
2020-04-13 08:13:00,OPEN,2020-04-13 08:13:53,SUSPICIOUS,PKS / 530 BEACON STREET,Report filed regarding suspicious activity. ,
2020-04-13 19:18:00,OPEN,2020-04-13 19:18:12,SUSPICIOUS,E17 / 40 AMES ST ,Report filed regarding a suspicious package. Later found to be a food delivery. ,
2020-03-21 22:00:00,OPEN,2020-04-15 15:30:12,SUSPICIOUS,M50 / 142 MEMORIAL DR,Report filed regarding suspicious activity. ,
2020-04-16 19:10:00,OPEN,2020-04-16 19:10:36,ATTEMPTED LARCENY,W1 / 305 MEMORIAL DR,Report filed regarding the attempted larceny of bicycle parts. ,
2020-04-16 19:10:00,OPEN,2020-04-16 19:10:36,ATTEMPTED LARCENY,W1 / 305 MEMORIAL DR,Report filed regarding the attempted larceny of bicycle parts. ,
2020-04-16 19:05:00,OPEN,2020-04-16 19:38:29,SUSPICIOUS,DKE / 403 MEMORIAL DR,Report filed regarding SP Activity. ,
2020-04-16 19:05:00,OPEN,2020-04-16 19:38:29,SUSPICIOUS,DKE / 403 MEMORIAL DR,Report filed regarding SP Activity. ,
2020-04-17 00:37:00,OPEN,2020-04-17 00:37:30,SUSPICIOUS,W46 / 189 VASSAR ST,Report filed regarding an individual attempting to gain entry into the construction site. Search of the area is made with negative results. ,
2020-04-17 16:48:00,OPEN,2020-04-17 16:48:07,RC&I,506 BEACON ST,Report filed regarding an individual who was stopped and identified. Trespass warning issued. ,
2020-04-18 02:22:00,OPEN,2020-04-18 23:18:12,VEHDAMAG,W89 / 301 VASSAR ST,Report filed regarding a single car motor vehicle accident. ,
2021-04-18 17:53:00,OPEN,2020-04-19 19:07:31,BREAKING & ENTERING,TX / 64 BAY STATE RD,Report filed regarding a burglary. Timely warning issued. ,
2020-04-20 09:03:00,OPEN,2020-04-20 09:13:09,SUSPICIOUS,M26 / 60 VASSAR ST,Report filed regarding suspicious activity. ,
2020-04-20 09:48:00,OPEN,2020-04-20 09:48:30,GRAFFITI,ALBANY GARAGE / 20 ALBANY ST,Report filed regarding graffiti on a stairwell wall. ,
2020-03-22 18:00:00,OPEN,2020-04-21 10:02:30,MALICIOUS DESTRUCTION OF PROPERTY,ET / 259 ST PAUL ST,Report filed regarding vandalism to a motor vehicle. ,
2020-04-21 20:14:00,OPEN,2020-04-21 20:14:33,HACKING,W89 / 301 VASSAR ST,Report filed regarding internet hacking into an online classroom session. ,
2020-04-22 11:20:00,OPEN,2020-04-22 11:27:54,SUSPICIOUS,M46 / 43 VASSAR ST,Report filed regarding a person who was stopped and identified. Individual escorted from the property. ,
2020-04-22 12:30:00,OPEN,2020-04-22 12:57:26,SUSPICIOUS,N52 / 265 MASSACHUSETTS AVE,Report regarding a suspicious person. ,
2020-04-23 08:35:00,OPEN,2020-04-23 08:35:20,UNWANTED PERSONS,N52 / 265 MASSACHUSETTS AVE,Report filed regarding an individual who was found sleeping in a stairwell. Individual identified and escorted from the property. Trespass warning issued. ,
2020-04-23 21:04:00,OPEN,2020-04-23 21:13:55,SUSPICIOUS,ET / 259 ST PAUL ST,Report filed regarding suspicious activity. ,
2020-04-24 11:05:00,OPEN,2020-04-24 11:05:05,STUDENT PROBLEM,W89 / 301 VASSAR ST,Report filed regarding a student problem. ,
2020-04-25 00:00:00,OPEN,2020-04-25 08:57:40,TRESPASS,M24 / 60 VASSAR ST,Report filed regarding an individual who was identified and escorted from the property. Trespass Warning issued. ,
2020-04-27 10:59:00,OPEN,2020-04-27 10:59:21,FIRE ALARM,M66 / 25 AMES ST ,Report filed regarding an actual fire. ,
2020-04-30 22:32:00,OPEN,2020-04-30 22:32:47,WELL BEING CK,100 MEMORIAL DR,Report filed regarding a well-being check. ,
2020-05-01 10:06:00,OPEN,2020-05-01 10:16:45,SAFETHAZ,W98 / 600 MEMORIAL DR,Report filed regarding a safety hazard. ,
2020-05-01 17:53:00,OPEN,2020-05-01 17:53:20,STUDENT PROBLEM,W85 / 540 MEMORIAL DR,Report filed regarding a student problem. ,
2020-05-02 19:18:00,OPEN,2020-05-02 19:18:31,ASSIST TO PD,NE46 / 400 TECH SQUARE,Report filed regarding the MIT Police assisting the Cambridge Police on report of gun shots fired in the area of 400 Technology Square. MIT Alert sent to alert the community. ,
2020-05-02 19:33:00,OPEN,2020-05-02 19:33:56,WELL BEING CK,W1 / 305 MEMORIAL DR,Report filed regarding a well-being check. ,
2020-05-02 23:38:00,OPEN,2020-05-02 23:38:05,SUSPICIOUS,M24 / 60 VASSAR ST,Report filed regarding an individual who was stopped and identified. Party escorted from the area and will be summonsed into court for Trespassing. ,
2020-05-03 02:06:00,OPEN,2020-05-03 02:06:53,WELL BEING CK,M26 / 60 VASSAR ST,Report filed regarding a well-being check. ,
